Customer Id,F_norm,S_norm,L_norm,SCRI_heuristic,SCRI_pca,SCRI_equal,Rank_heuristic,Rank_pca,Rank_equal
49,0.15217391304347827,0.1301819110738811,0.19904449358688384,0.15619435748997065,0.15009274582872148,0.16046677256808106,4203.0,8255.0,2553.0
50,0.2608695652173913,0.13589450793242028,0.5686520143310659,0.2940739074460701,0.2540456772494777,0.3218053624936258,14610.0,13903.0,15082.0
51,0.41304347826086957,0.19320653303205074,0.563552061364169,0.3737276932066078,0.3538359881528557,0.3899340242190298,18974.0,18921.0,19162.0
52,0.17391304347826086,0.19849334346101424,0.3843622795384138,0.2351284574872628,0.20797888089540717,0.2522562221592296,9889.0,11092.0,8438.0
53,0.3695652173913043,0.20209030798221442,0.567635392672393,0.3604665429183951,0.33453265928236464,0.3797636393486372,18533.0,18263.0,18810.0
54,0.34782608695652173,0.13958875945540597,0.3507791427257205,0.2756812862734309,0.2748830641961679,0.2793979963792161,13150.0,15156.0,10928.0
55,0.4565217391304348,0.17943664619369307,0.4520056417090837,0.3584129322472374,0.35844230833720553,0.3626546756777372,18449.0,19045.0,18085.0
56,0.30434782608695654,0.13712194898568592,0.4167518761646087,0.27391978162092484,0.25905800365718934,0.2860738837457504,13012.0,14227.0,11640.0
57,0.2391304347826087,0.1455402672377842,0.547153203242564,0.28337956825690896,0.2433830622695105,0.3106079684209856,13758.0,13241.0,14017.0
58,0.5434782608695652,0.21612772958694892,0.5108325355607536,0.4207441435934466,0.4243084786583662,0.42347950867242257,20007.0,20153.0,19915.0
59,0.19565217391304346,0.1560796113496168,0.42811603988101604,0.2399177435078373,0.2097946323679439,0.2599492750478921,10274.0,11195.0,9130.0
60,0.19565217391304346,0.2084500533405429,0.4942450031095062,0.2747796390117839,0.23621469360865263,0.2994490767876975,13088.0,12772.0,12952.0
61,0.17391304347826086,0.2154546500840515,0.41795677066372355,0.2494635375866533,0.21800609287211695,0.269108154742012,10998.0,11663.0,9985.0
62,0.19565217391304346,0.09046005364421283,0.22213506372627737,0.16545565427226122,0.16182253934622623,0.16941576376117787,4809.0,8880.0,2976.0
63,0.19565217391304346,0.158248956469335,0.31164233342513886,0.21155858768576935,0.1964930377268915,0.22184782126917243,8076.0,10493.0,5993.0
64,0.13043478260869568,0.16440468416604676,0.44244899795263964,0.22032780198975455,0.18007061147553963,0.24576282157579402,8777.0,9658.0,7934.0
65,0.391304347826087,0.14550039737999057,0.5111394706133993,0.3352317458667813,0.31925237559947006,0.3493147386064922,17350.0,17527.0,17259.0
66,0.391304347826087,0.13998465999109977,0.5112323734769518,0.33332446349655764,0.31732205246529727,0.3475071270980462,17239.0,17438.0,17141.0
67,0.15217391304347827,0.17724491739467974,0.39789290401242855,0.22237851230863637,0.19067160584706402,0.24243724481686219,8932.0,10173.0,7691.0
68,0.17391304347826086,0.1780116685108246,0.38966199981286903,0.2292848013233102,0.20140930936958362,0.24719557060065148,9426.0,10766.0,8053.0
69,0.28260869565217395,0.08564022175487744,0.5322523564039255,0.2760806449760581,0.2434223334134158,0.3001670912703256,13184.0,13245.0,13038.0
70,0.3695652173913043,0.18636646632613307,0.3432046189770241,0.29885550491492435,0.30189590773163605,0.2997121008981538,14986.0,16647.0,12983.0
71,0.391304347826087,0.15909253367530538,0.41216151044202526,0.315244503527298,0.3120843707420861,0.3208527973144725,16148.0,17157.0,14985.0
72,0.43478260869565216,0.16193393176462703,0.5259849653338754,0.3620861609293492,0.34975322742521486,0.3742338352647182,18590.0,18811.0,18589.0
73,0.2608695652173913,0.17698114066797785,0.49791053830112686,0.2907688598960305,0.25996554618373285,0.31192041472883203,14354.0,14279.0,14151.0
74,0.3695652173913043,0.16520661699908848,0.3928354019696423,0.30385725339861325,0.30044097687105553,0.30920241212001165,15344.0,16568.0,13870.0
75,0.17391304347826086,0.19161379800899303,0.594547955864649,0.2852670356606142,0.23093901194333272,0.3200249324506343,13918.0,12432.0,14914.0
76,0.34782608695652173,0.18221371857948912,0.5736908247171122,0.34632794246470794,0.3168055773487919,0.3679102100843743,17924.0,17406.0,18320.0
77,0.30434782608695654,0.17447711326550963,0.3792200335755094,0.2776111284715883,0.26767474386660667,0.2860149909759918,13315.0,14746.0,11634.0
78,0.021739130434782608,0.1335494908349714,0.4756450687604134,0.17434924115625638,0.11590948450730537,0.2103112300100558,5538.0,6132.0,5275.0
79,0.3695652173913043,0.16084196462664233,0.5956340369440111,0.3530292838118493,0.3233943023918664,0.37534707298731923,18258.0,17744.0,18639.0
80,0.2173913043478261,0.13702592394396676,0.44702267310336036,0.2466712633953589,0.21683262472607356,0.26714663379838444,10770.0,11594.0,9826.0
81,0.021739130434782608,0.08807961231189147,0.5419960277313985,0.1750225234159247,0.10791651833293611,0.21727159015935754,5571.0,5497.0,5669.0
82,0.30434782608695654,0.13886346915920963,0.32861115083311937,0.2524941323487858,0.24902726639540984,0.2572741486930952,11239.0,13585.0,8881.0
83,0.32608695652173914,0.18017477374110089,0.5886388940730509,0.3406556769363437,0.3064312167361843,0.3649668747786303,17639.0,16878.0,18187.0
84,0.2608695652173913,0.16131015527005496,0.41475265396617034,0.26449454392301835,0.24440732044344865,0.2789774581512055,12249.0,13304.0,10894.0
85,0.19565217391304346,0.18035560979212154,0.5702891217453671,0.28395761342880166,0.23550842076055875,0.315432301816844,13802.0,12731.0,14475.0
86,0.17391304347826086,0.12698561162663827,0.4308300794117952,0.22171770131357654,0.18841951602042306,0.24390957817223144,8882.0,10057.0,7803.0
87,0.2391304347826087,0.13216502970217278,0.5193616750273353,0.2717503530656378,0.23531890601226307,0.2968857131707056,12831.0,12718.0,12676.0
88,0.32608695652173914,0.11634222864543538,0.32791505281266303,0.2531333258377638,0.2524774796107173,0.2567814126599458,11296.0,13819.0,8832.0
89,0.17391304347826086,0.13171010881993747,0.57170137593353,0.258589099461665,0.2070939656686246,0.2924415094105761,11753.0,11049.0,12220.0
90,0.32608695652173914,0.1793706276677259,0.4101567946066588,0.29575370094406445,0.2845949033989161,0.3052047929320413,14732.0,15726.0,13515.0
91,0.34782608695652173,0.16006473671770224,0.5436440472624697,0.3310641044494219,0.3053807184725613,0.35051162364556454,17103.0,16827.0,17324.0
92,0.32608695652173914,0.16653793677019366,0.49513640205441306,0.3125071609918667,0.29033981148790794,0.32925376511544857,15963.0,16060.0,15755.0
93,0.2391304347826087,0.08808077769896805,0.43127967571742376,0.23430036503703824,0.20916456871432235,0.25283029606633345,9827.0,11164.0,8489.0
94,0.32608695652173914,0.1277903806713305,0.32017377129014213,0.25520485866619685,0.2555724075555227,0.2580170361610706,11459.0,13992.0,8945.0
95,0.41304347826086957,0.13223205805441232,0.5206849870312816,0.34166985838121255,0.327196377366629,0.35532017444885444,17691.0,17916.0,17638.0
96,0.2391304347826087,0.18043665509620166,0.41602054995767684,0.2628101406861333,0.239831206570487,0.27852921327882907,12115.0,13018.0,10851.0
97,0.2173913043478261,0.13611690696145082,0.54939545194282,0.27194630216134325,0.22887504673717274,0.30096788775069894,12849.0,12303.0,13115.0
98,0.4782608695652174,0.19408642964763442,0.355695256066968,0.348158412219501,0.3634304878813068,0.3426808517599399,18017.0,19162.0,16792.0
99,0.34782608695652173,0.13998470604571653,0.5071385775137328,0.3149097262770427,0.2939041884894523,0.33164979017199037,16122.0,16244.0,15970.0
100,0.391304347826087,0.18519225130862163,0.5062904427425026,0.347911637774078,0.332638363465975,0.3609290139590704,18000.0,18170.0,17967.0
101,0.15217391304347827,0.16782795604219258,0.2507202256035408,0.1822894062330439,0.16958446054142823,0.19024069822973722,6083.0,9209.0,3982.0
102,0.32608695652173914,0.18207271490945087,0.5727284400106211,0.3373423428296587,0.3051779682380067,0.3602960371472703,17462.0,16815.0,17934.0
103,0.30434782608695654,0.1390941014446878,0.4790156819097995,0.29017598641787323,0.2672710939756668,0.3074858698138146,14299.0,14721.0,13710.0
104,0.021739130434782608,0.1258318301156275,0.7276242093201448,0.23464284504441887,0.14362152004448797,0.291731723290185,9856.0,7907.0,12141.0
105,0.13043478260869568,0.12043505342432786,0.5928975253031549,0.24255056306778175,0.18276124020214987,0.28125578711205945,10464.0,9780.0,11127.0
106,0.15217391304347827,0.19892531589852158,0.3325471813203778,0.21363022111196833,0.1904120556765464,0.22788213675412589,8239.0,10162.0,6463.0
107,0.2173913043478261,0.1577037703282622,0.48410675484081184,0.2631795300642252,0.22858945848984624,0.2864006098389667,12139.0,12281.0,11673.0
108,0.2173913043478261,0.16429605768905434,0.3512505168030859,0.23227277113107092,0.2148664093910524,0.24431262627998876,9653.0,11485.0,7830.0
109,0.43478260869565216,0.19709823664312034,0.44858083497033086,0.3550426350459357,0.3527838613810065,0.3601538934363677,18334.0,18901.0,17925.0
110,0.2173913043478261,0.19382407754718975,0.5362254291609961,0.2888513061708959,0.24759760195723207,0.31581360368533734,14201.0,13508.0,14504.0
111,0.13043478260869568,0.18458391082585293,0.6826405705855646,0.28743842447891793,0.2161789129488445,0.33255308800670436,14092.0,11552.0,16033.0
112,0.30434782608695654,0.16246374377244732,0.4238741061314682,0.2845699672880062,0.26883839715271357,0.29689522533029067,13858.0,14819.0,12677.0
113,0.17391304347826086,0.16870587781601432,0.5172272766894023,0.2579190937992599,0.21353827490216368,0.2866153993278925,11692.0,11413.0,11690.0
114,0.2391304347826087,0.1867326606070148,0.538491857610759,0.2956315695281884,0.2568368704060586,0.3214516510001275,14726.0,14090.0,15054.0
115,0.06521739130434782,0.1457074028891066,0.5525880597328745,0.21523156246614505,0.1524041239056577,0.2545042846421096,8363.0,8372.0,8628.0
116,0.043478260869565216,0.14015863900762246,0.5019518855593367,0.19193479939032812,0.1328744421557589,0.2285295951455081,6660.0,7213.0,6556.0
117,0.06521739130434782,0.1726892990051051,0.6443051212688679,0.24760449149074287,0.172977389632612,0.2940706038594402,10850.0,9351.0,12388.0
118,0.30434782608695654,0.19809113812035872,0.3633786562803556,0.2819156928469971,0.27407390787384245,0.2886058734958903,13637.0,15095.0,11868.0
119,0.3695652173913043,0.13273588360848956,0.3930830975902165,0.2925544206170472,0.289041175997818,0.29846139953000345,14470.0,15989.0,12852.0
120,0.28260869565217395,0.13628065279943902,0.35004779368936495,0.24825365516301445,0.23924501400884574,0.2563123807136593,10901.0,12972.0,8782.0
121,0.08695652173913043,0.1393058660689974,0.6767043837315835,0.2527157577526971,0.1766006567440484,0.30098892384657044,11259.0,9512.0,13118.0
122,0.2173913043478261,0.14093491594973717,0.49233224127676006,0.2593668026407285,0.22368011292727347,0.28355282052477443,11820.0,11996.0,11356.0
123,0.6956521739130435,0.12694290115203666,0.44419341478724017,0.4337392386652403,0.46510044797611966,0.4222628299507734,20219.0,20453.0,19895.0
124,0.34782608695652173,0.13163681268223806,0.5316681445513255,0.3181203553592234,0.29392788327655983,0.33704368139669505,16337.0,16246.0,16388.0
125,0.2173913043478261,0.2146906665987137,0.48155784995828643,0.28248771753825186,0.24834106847033466,0.3045466069682754,13690.0,13551.0,13453.0
126,0.2608695652173913,0.20133382608159942,0.6396404689723196,0.3347247824585962,0.28565281409311827,0.3672812867571034,17321.0,15792.0,18293.0
127,0.17391304347826086,0.16763512269303635,0.5923392691290899,0.2763223276161395,0.22223178983600894,0.31129581176679566,13203.0,11897.0,14085.0
128,0.021739130434782608,0.23730829341936321,0.3226936257926747,0.17242696131885885,0.13396242158034533,0.1939136832156068,5386.0,7286.0,4238.0
129,0.2173913043478261,0.226449675249486,0.3568208761317854,0.2554191271093969,0.23741717872150334,0.2668872852430325,11483.0,12856.0,9805.0
130,0.06521739130434782,0.15174243300830656,0.295711684042721,0.15312472908532668,0.12350841826786996,0.17089050278512513,3951.0,6677.0,3026.0
131,0.2173913043478261,0.17706299751521873,0.5886959880726603,0.29610256788762207,0.24803396724471932,0.3277167633119017,14756.0,13531.0,15602.0
132,0.15217391304347827,0.11911943540532645,0.6468283507979561,0.2642684553087446,0.2002725141170656,0.3060405664155869,12232.0,10695.0,13584.0
133,0.2391304347826087,0.13026333769671153,0.5743973810131103,0.2848436873601701,0.24129554598200526,0.3145970511641435,13882.0,13103.0,14399.0
134,0.2391304347826087,0.17349623129402247,0.5642161567578895,0.29742989405542375,0.25528407262682207,0.3256142742781736,14866.0,13975.0,15422.0
135,0.0,0.13002215816878018,0.6207034262621863,0.20068361192461964,0.12072315070262432,0.25024186147698885,7262.0,6502.0,8290.0
136,0.17391304347826086,0.13548295983768202,0.5660492964685607,0.25849657745163324,0.20773947350034422,0.29181509992816784,11745.0,11082.0,12152.0
137,0.34782608695652173,0.12490272574724808,0.47179117192568126,0.3007941817755658,0.28432682064858816,0.3148399948764837,15137.0,15709.0,14419.0
138,0.2391304347826087,0.14073246368474185,0.6098636821432973,0.29737445673852747,0.2492635447646872,0.32990886020354926,14861.0,13598.0,15828.0
139,0.34782608695652173,0.1478899755265032,0.3200845682134116,0.27091306827023776,0.27409846113360364,0.27193354356547883,12760.0,15097.0,10220.0
140,0.4565217391304348,0.15004247117569783,0.4402695997357453,0.3451909604976045,0.34667831762943996,0.3489446033472926,17871.0,18710.0,17226.0
141,0.41304347826086957,0.14317904803985648,0.41476436077519324,0.31902114831209594,0.31825889302372173,0.3236622956919731,16395.0,17486.0,15258.0
142,0.4782608695652174,0.18332267616040132,0.5627402481840861,0.39615234652824893,0.38464411129566983,0.4081079313032349,19531.0,19622.0,19635.0
143,0.043478260869565216,0.16949031174292253,0.710319827679102,0.2542928703776245,0.1683614306434349,0.3077628000971966,11382.0,9156.0,13737.0
144,0.10869565217391304,0.0763313903037356,0.13185571830077783,0.10315817705106714,0.10010019576357332,0.10562758692614216,1506.0,4843.0,1035.0
145,0.30434782608695654,0.14971160337650427,0.4933066867389985,0.2974648633013087,0.27273422141243747,0.3157887054008197,14873.0,15028.0,14502.0
146,0.2608695652173913,0.16430344974039507,0.4827086860596415,0.28253120501100515,0.2536672386412208,0.30262723367247596,13691.0,13880.0,13285.0
147,0.0,0.3934440469697981,0.3844977983399558,0.23382986602441827,0.18492390226685512,0.2593139484365846,9792.0,9884.0,9061.0
148,0.17391304347826086,0.18149709352138335,0.6189203934120916,0.2878192984768114,0.23032110970473657,0.32477684347057856,14121.0,12393.0,15355.0
149,0.28260869565217395,0.18368033559214492,0.3970877389311757,0.27660353045091424,0.26161020221845066,0.28779225672516484,13227.0,14376.0,11800.0
150,0.28260869565217395,0.14981011747751857,0.5614299570209352,0.3058345086332349,0.26953361161689754,0.3312829233835426,15500.0,14851.0,15932.0
151,0.2391304347826087,0.13705492329273936,0.4583423353302652,0.25820698089806854,0.22967153889704048,0.2781758978018711,11718.0,12347.0,10825.0
152,0.13043478260869568,0.2717148293148227,0.6094965981035011,0.2996482528295415,0.23801626829009814,0.3372154033423398,15049.0,12892.0,16402.0
153,0.10869565217391304,0.11675765658212552,0.5967172419289001,0.23352275115553417,0.17046629915772704,0.27405685022831283,9774.0,9268.0,10440.0
154,0.6304347826086957,0.18765642652049633,0.491571910211928,0.440746639878634,0.45780771890998817,0.43655437311370665,20309.0,20416.0,20076.0
155,0.2608695652173913,0.17325918818956784,0.6179043706705672,0.3194646346209471,0.27314570793817033,0.3506777080258421,16427.0,15050.0,17338.0
156,0.15217391304347827,0.14548690334743133,0.29630859670037724,0.1858671305640866,0.1672255894653983,0.1979898043637623,6329.0,9097.0,4421.0
157,0.2608695652173913,0.11650173109775823,0.5667715099844121,0.28681630946727493,0.246992324254622,0.31471426876652053,14038.0,13469.0,14407.0
158,0.08695652173913043,0.17697383942253528,0.30620540988390826,0.17327480496451658,0.14511885172689967,0.19004525701519132,5497.0,7981.0,3966.0
159,0.15217391304347827,0.137080048624835,0.5730418875912389,0.25210805413389326,0.19768430566148248,0.28743194975318404,11195.0,10554.0,11773.0
160,0.2173913043478261,0.13729298611376986,0.4549667734677258,0.24875076024588133,0.2178859493916993,0.2698836879764406,10941.0,11653.0,10049.0
161,0.34782608695652173,0.1407956960485969,0.5877294967845835,0.3353413025957635,0.3039217062155155,0.3587837599299007,17355.0,16750.0,17847.0
162,0.15217391304347827,0.19279830723991356,0.31502532470701267,0.20710530392811421,0.1861394305915002,0.21999918166346816,7742.0,9942.0,5893.0
163,0.043478260869565216,0.29057017259912604,0.7084814235427639,0.29621122064321115,0.21075959109175724,0.3475099523371517,14766.0,11261.0,17142.0
164,0.2608695652173913,0.12815502783715024,0.5122122066678935,0.2772551374969325,0.24450578311972154,0.300412266574145,13288.0,13312.0,13063.0
165,0.3695652173913043,0.1798664397857895,0.3778539864961668,0.3052428375055898,0.3037921056714479,0.3090952145577535,15453.0,16743.0,13859.0
166,0.10869565217391304,0.132714662418782,0.6934899808830498,0.2633008879369014,0.18776931538976008,0.3116334318252483,12150.0,10019.0,14125.0
167,0.021739130434782608,0.06562123628375972,0.4753902969600465,0.15051065911324057,0.09196794350835845,0.18758355455952958,3774.0,4164.0,3829.0
168,0.30434782608695654,0.18409322289755034,0.39126435233628665,0.2839878465329969,0.2725140740502854,0.29323513377359783,13809.0,15021.0,12297.0
169,0.2173913043478261,0.11793619661258946,0.2872818146513658,0.20005464421637822,0.1908229454080031,0.20753643853726045,7230.0,10179.0,5021.0
170,0.2391304347826087,0.13054324518927504,0.3990778422119607,0.24111177028227992,0.2202227264597487,0.2562505073946148,10357.0,11800.0,8779.0
171,0.15217391304347827,0.14034073345355028,0.41753636954642276,0.21437291431273958,0.18005343503079188,0.23668367201448376,8296.0,9657.0,7192.0
172,0.6739130434782609,0.20237343929789417,0.5102618924843454,0.4679613942666537,0.48816860942907303,0.46218279175350013,20526.0,20532.0,20285.0
173,0.6521739130434783,0.15731815003259153,0.41333236153415304,0.4192640081123366,0.4491422913049988,0.4076081415367409,19984.0,20353.0,19625.0
174,0.5869565217391305,0.1267059404903688,0.4740554980008406,0.39764356236749143,0.41131434443630976,0.39590598674344657,19571.0,20015.0,19355.0
175,0.391304347826087,0.17620512322507442,0.2403077474030453,0.27827046910997216,0.29735518494325514,0.26927240615140224,13378.0,16431.0,10000.0
176,0.2391304347826087,0.26196813790517487,0.5211342765591152,0.3176245913196335,0.2812237134080093,0.34074428308229954,16306.0,15527.0,16654.0
177,0.021739130434782608,0.12879523002493842,0.7305864912839387,0.23642060550362617,0.14502235920729978,0.2937069505812199,9985.0,7976.0,12348.0
179,0.13043478260869568,0.21920153791637542,0.3397677621015582,0.21383639183959918,0.18695948256641937,0.2298013608755431,8265.0,9980.0,6693.0
180,0.32608695652173914,0.1743554750486721,0.4985078011660245,0.31608614916723704,0.2934987138907217,0.33298341091214523,16208.0,16218.0,16055.0
181,0.4565217391304348,0.14788112487752977,0.5307776291493478,0.36706149664664633,0.35684714830755304,0.37839349771910413,18769.0,19008.0,18759.0
182,0.391304347826087,0.18458862581283794,0.4834406466713737,0.3419879198327715,0.3296665769907965,0.35311120677009955,17708.0,18037.0,17493.0
183,0.08695652173913043,0.171705807693152,0.5262920180132838,0.22645264589157632,0.16984185925203865,0.26165144914852206,9248.0,9229.0,9285.0
184,0.2173913043478261,0.21172878416788998,0.38902223443590617,0.2583171548068685,0.23612401053644735,0.2727141076505407,11726.0,12767.0,10319.0
185,0.19565217391304346,0.2071922167197062,0.4297501185483783,0.25821567505420917,0.22798362075723944,0.277531503060376,11720.0,12237.0,10759.0
186,0.15217391304347827,0.11493298002935455,0.5751538137138985,0.24488456165614003,0.19014356119898612,0.2807535689289104,10629.0,10150.0,11072.0
187,0.5,0.16823754440142658,0.317924085608147,0.33836416194253605,0.36123223380071773,0.3287205433365245,17510.0,19114.0,15698.0
188,0.28260869565217395,0.173850984917617,0.5597310247258153,0.3138240791634893,0.27779084666349924,0.3387302350985354,16063.0,15327.0,16512.0
189,0.15217391304347827,0.22485120558270857,0.6545446996254309,0.303203662077697,0.2384219588452154,0.3438566060838726,15298.0,12920.0,16878.0
190,0.41304347826086957,0.18339042474787584,0.47636432478105745,0.3484951211613687,0.33985204226844484,0.3575994092632676,18028.0,18460.0,17766.0
191,0.3695652173913043,0.17060406429153896,0.40933580705028755,0.30987146122113224,0.3043334469520155,0.31650169624437696,15770.0,16772.0,14559.0
192,0.5217391304347826,0.17127760075280737,0.3742086093866636,0.36219496478406155,0.38056093636283217,0.35574178019141783,18593.0,19545.0,17664.0
193,0.10869565217391304,0.13865165122053227,0.46132799010971987,0.20733833632418147,0.16182357439613604,0.2362250978347217,7766.0,8881.0,7145.0
194,0.5434782608695652,0.2118019326527264,0.5716385936960242,0.4344316292002864,0.4301286524527101,0.4423062624061052,20226.0,20219.0,20136.0
195,0.10869565217391304,0.16085669640063963,0.6153568142244343,0.25361730816589767,0.18824006951668154,0.29496972093299567,11331.0,10044.0,12481.0
196,0.32608695652173914,0.1870929643060947,0.5975618951315723,0.3453077938987219,0.309943952191153,0.3702472719864687,17877.0,17048.0,18425.0
197,0.6956521739130435,0.1422196829062102,0.4222475802601932,0.4335996536474393,0.46782773290677526,0.4200398123598156,20213.0,20468.0,19863.0
